Date,Close,High,Low,Open,Volume
2000-01-03,35.37701416015625,36.00298813725285,33.992283847184986,35.62360996931552,53228400
2000-01-04,34.18197250366211,35.54773389115583,34.0681590547043,34.466506126056636,54119000
2000-01-05,34.542381286621094,35.32010651053733,33.19558882569298,33.72671824690406,64059600
2000-01-06,33.38527297973633,34.561345096067946,32.89208144708113,34.04918465831063,54976600
2000-01-07,33.82155227661133,34.0681480026887,32.56960474421854,32.96795168634352,62013600
2000-01-10,34.06816864013672,34.50445365056163,33.80260385118242,34.42857799657469,44963600
2000-01-11,33.195587158203125,34.67516190011161,32.986929181780134,33.84052999441965,46743600
2000-01-12,32.1143684387207,33.04384513895538,31.69705236922758,32.930031665457264,66532400
2000-01-13,32.72136688232422,32.967962690712746,30.805507140228713,31.678076923757356,83144000
2000-01-14,34.06816864013672,34.58032930454857,32.09540163647624,32.53168664690115,73416400
2000-01-18,34.99763870239258,35.35804798984269,33.91641084004224,33.93537974990803,81483600
2000-01-19,32.47477340698242,33.84053490540691,32.171270851776974,33.53703235020147,97568200
2000-01-20,32.1712760925293,33.29044194716327,32.133338266948485,32.493747609966206,56349800
2000-01-21,31.488386154174805,32.55064496419516,31.33663489560047,32.47476933490799,68416200
2000-01-24,30.729629516601562,32.076421921341506,30.59684716683847,31.502612481293852,63597600
2000-01-25,31.20383644104004,31.52630769909334,30.21745376934759,30.653738412596173,59823200
2000-01-26,30.160566329956055,31.412514366293852,30.084690691390126,31.09004290238866,49365000
2000-01-27,29.970870971679688,30.71065829313254,29.515617235401006,30.317053500308266,63654800
2000-01-28,29.819122314453125,30.426127348844027,29.51561979725767,29.78118449980369,58225400
2000-01-31,29.705312728881836,29.800157277824628,28.794805059031052,29.629437089727606,73194200
2000-02-01,31.24178695678711,31.33663148306758,29.6483989152752,29.894994683604423,70196600
2000-02-02,30.59684944152832,31.54529486749014,30.502004898932135,31.090041063028465,49915600
2000-02-03,31.450441360473633,31.621161488485853,30.388182786175367,30.97621878266191,49186000
2000-02-04,32.341983795166016,32.77826862055535,31.606938708912246,31.678072104356158,55365400
2000-02-07,32.3609504699707,32.43682608654742,31.64013211249187,32.41785718240324,40005800
2000-02-08,33.36631774902344,33.38528666189952,32.304058627963,32.304058627963,56229000
2000-02-09,31.56426239013672,33.2145573588518,31.52632457476396,33.2145573588518,55090000
2000-02-10,32.1712760925293,32.34199630764296,31.10901697626654,31.53107528585308,54527800
2000-02-11,30.331300735473633,31.82984529964025,30.084704794534826,31.82984529964025,115559000
2000-02-14,30.236433029174805,30.881375766309024,30.065712892874572,30.72488230803381,81028600
2000-02-15,29.913978576660156,30.350263616142197,29.78119617333953,30.274387957101844,71027600
2000-02-16,29.62943458557129,30.40715982117207,29.477683320088207,30.122626198391295,65202600
2000-02-17,30.236433029174805,30.255401933208166,29.482419093848772,29.89499275657434,80343400
2000-02-18,28.85170555114746,30.369218006171653,28.79479883408405,30.35024910048385,79063000
2000-02-22,28.472326278686523,29.47767823922642,28.16882380003297,28.870673281919313,66296200
2000-02-23,28.605113983154297,29.060367786599727,27.94120218646305,28.377487081431585,75847200
2000-02-24,28.75686264038086,29.098302961968493,27.92223074316664,28.60511138634191,69733200
2000-02-25,27.713573455810547,28.742636672769976,27.466977661884787,28.73789444596371,65301400
2000-02-28,27.78945541381836,27.960175617725778,26.74616527882859,27.39110827136772,76131800
2000-02-29,27.125551223754883,27.846370067463052,26.973799888237373,27.846370067463052,58437400
2000-03-01,27.56182098388672,28.55768856933342,26.992753792202894,27.201411762486963,106889800
2000-03-02,28.33955192565918,28.94655705391962,27.65667115636619,27.865329169205715,106932600
2000-03-03,29.17418098449707,30.00881295024341,28.491300285250066,28.7568650016239,101435200
2000-03-06,27.504919052124023,29.553561298764983,27.35316777459506,29.136245285560342,93609400
2000-03-07,28.18779945373535,29.591498753584894,27.90326581187396,29.174182745521517,135061000
2000-03-08,29.003469467163086,29.193158606909083,27.6187387470173,28.47233987587429,94290000
2000-03-09,30.350244522094727,30.350244522094727,28.83273229598999,28.927576810121536,88198800
2000-03-10,30.65376091003418,31.109014784935678,30.198507035132682,30.217475946586912,85589000
2000-03-13,29.74324607849121,30.426126728252488,29.591494822988704,29.62943263686433,61831800
2000-03-14,28.870676040649414,30.12262388472488,28.870676040649414,29.93293481744072,73489200
2000-03-15,28.946557998657227,29.32593621620188,28.43439740497194,28.6999621572532,53208000
2000-03-16,28.946557998657227,29.344905127079112,28.30161502883131,29.11727819655232,77300800
2000-03-17,30.160566329956055,30.198504149239017,28.68099137792047,28.908618293618254,81161600
2000-03-20,29.553550720214844,30.274369030463983,29.287986079596738,29.970866584043293,47773000
2000-03-21,31.18487548828125,31.29868890247206,29.287985251767793,29.363860861228332,81648800
2000-03-22,31.336633682250977,32.0574521325691,30.69169085828213,31.203851336139742,93975800
2000-03-23,33.954345703125,34.25784823454958,32.36095741314595,32.41786413778806,148224000
2000-03-24,33.8974494934082,34.90280194061057,33.25250641407083,34.181983204880574,112196800
2000-03-27,31.583209991455078,32.854125949069186,31.54527220167555,32.707117013673525,111434000
2000-03-28,31.65909767150879,32.60754277850426,31.071061705171598,31.450439747969785,81114400
2000-03-29,32.53167724609375,33.06280667051977,31.905703281591652,31.924672189606866,64363800
2000-03-30,31.37457847595215,32.967966983799776,31.10901372464421,32.228179462299096,64178400
2000-03-31,32.247154235839844,32.854159492043884,31.602211151123047,32.17127857881434,64281400
2000-04-03,27.580787658691406,29.28798909561178,27.315222990726014,28.662015235407644,260118200
2000-04-04,26.878936767578125,27.92222647979887,25.7787403437817,27.789444152788956,181244400
2000-04-05,26.215028762817383,26.859971583320853,26.063277510934217,26.784095957379268,82887600
2000-04-06,26.10120964050293,26.708214515863464,25.878325037831484,26.67027671115343,66421400
2000-04-07,27.03068733215332,27.125531849108242,25.797708611739306,26.40471352025082,82613600
2000-04-10,26.12018394470215,26.897909102097053,26.101215038424222,26.897909102097053,60685400
2000-04-11,25.45627212524414,26.12018384237048,25.342458688022482,25.835650249316334,71961800
2000-04-12,24.090517044067383,24.96308695275014,23.900827933484173,24.925149130633496,153003800
2000-04-13,24.052574157714844,24.963081696808153,23.97669852945707,24.545765741390387,94316200
2000-04-14,22.49712562561035,24.12845176709643,22.231560904903315,24.01463831536484,151217800
2000-04-17,23.028257369995117,23.066195191033,22.1556874861238,22.535065696502635,119772200
2000-04-18,24.4509220123291,24.868237981507722,23.02825393558381,23.217943012483182,91794600
2000-04-19,23.88184928894043,24.735449938664274,23.71112915899566,24.71648103533708,53715400
2000-04-20,23.957725524902344,24.24225908220522,23.521440737037928,23.862881005801384,52387400
2000-04-24,20.220863342285156,20.638179471300422,19.727671553448936,20.41055249183755,313645800
2000-04-25,21.05549430847168,21.09343213605451,20.524364722312033,20.86580517055752,159517400
2000-04-26,20.638174057006836,21.586619555950165,20.44848495721817,21.245179176330566,107091200
2000-04-27,21.188278198242188,21.226216028498662,20.448490508240894,20.46745942336913,77669800
2000-04-28,21.16930389404297,21.548682100029403,20.71405004685925,21.472806458832114,78082600
2000-05-01,22.288467407226562,22.4591875831117,21.75733797113946,22.117747231341422,107811000
2000-05-02,21.207229614257812,22.30742578387047,21.09341621740133,22.09876788963359,97716200
